mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,heading_cog_diff,anomaly,is_anomaly,anomaly_score
355194000,Under way using engine,19.8,34.8,35.0,Cargo,32.0,237.0,9.7,0.20000000000000284,1,0,-0.020785789571338253
355194000,Under way using engine,19.7,38.3,38.0,Cargo,32.0,237.0,9.7,0.29999999999999716,1,0,-0.02308818960566672
305662000,Under way using engine,9.3,325.4,324.0,Cargo,14.0,90.0,6.1,1.3999999999999773,1,0,-0.166709464584199
209488000,Under way using engine,12.1,169.4,171.0,Cargo,13.0,89.0,3.8,1.5999999999999943,1,0,-0.18575297465641843
266476000,Under way using engine,11.9,347.0,349.0,Tanker,17.0,119.0,6.2,2.0,1,0,-0.14320430142669993
266466000,Under way using engine,12.8,185.0,186.0,Tanker,21.0,129.0,7.9,1.0,1,0,-0.15721202058107953
257048880,Under way using engine,9.6,339.5,344.0,Cargo,13.0,111.0,5.7,4.5,1,0,-0.1395800218973932
355194000,Under way using engine,19.4,32.6,32.0,Cargo,32.0,237.0,9.7,0.6000000000000014,1,0,-0.026184234083295954
244201000,Under way using engine,16.5,55.3,54.0,Cargo,23.0,151.0,6.6,1.2999999999999972,1,0,-0.10071775605789973
219592000,Under way using engine,16.6,143.6,145.0,Passenger,26.0,169.0,6.3,1.4000000000000057,1,0,-0.14600966790566577
219592000,Under way using engine,16.6,138.4,139.0,Passenger,26.0,169.0,6.3,0.5999999999999943,1,0,-0.13464533870670725
355194000,Under way using engine,19.7,32.9,33.0,Cargo,32.0,237.0,9.7,0.10000000000000142,1,0,-0.017339279659608242
265698740,Under way using engine,6.2,306.2,314.0,Passenger,12.0,50.0,3.0,7.800000000000011,1,0,-0.07292227056827899
244201000,Under way using engine,16.4,56.7,54.0,Cargo,23.0,151.0,6.6,2.700000000000003,1,0,-0.09867931838716354
244201000,Under way using engine,16.3,55.4,53.0,Cargo,23.0,151.0,6.6,2.3999999999999986,1,0,-0.09958547998100514
305662000,Under way using engine,9.8,323.2,324.0,Cargo,14.0,90.0,6.1,0.8000000000000114,1,0,-0.16722990983143993
209488000,Under way using engine,12.5,176.8,175.0,Cargo,13.0,89.0,3.8,1.8000000000000114,1,0,-0.17740478111755292
355194000,Under way using engine,19.9,35.2,34.0,Cargo,32.0,237.0,9.7,1.2000000000000028,1,0,-0.025429977206137155
266476000,Under way using engine,12.2,337.0,340.0,Tanker,17.0,119.0,6.2,3.0,1,0,-0.1485348484997237
305662000,Under way using engine,9.9,322.2,324.0,Cargo,14.0,90.0,6.1,1.8000000000000114,1,0,-0.16637820720123175
219592000,Under way using engine,16.6,127.0,126.0,Passenger,26.0,169.0,6.3,1.0,1,0,-0.12804862717178744
257048880,Under way using engine,9.8,346.9,350.0,Cargo,13.0,111.0,5.7,3.1000000000000227,1,0,-0.14442705328319355
266466000,Under way using engine,12.6,180.0,179.0,Tanker,21.0,129.0,7.9,1.0,1,0,-0.15900212119405233
355194000,Under way using engine,20.2,34.5,32.0,Cargo,32.0,237.0,9.7,2.5,1,0,-0.02047052447887865
566579000,Under way using engine,8.2,128.2,134.0,Tanker,28.0,184.0,7.0,5.800000000000011,1,0,-0.09387590903683807
566579000,Under way using engine,8.1,128.4,135.0,Tanker,28.0,184.0,7.0,6.599999999999994,1,0,-0.08716536118901325
355194000,Under way using engine,20.3,34.2,32.0,Cargo,32.0,237.0,9.7,2.200000000000003,1,0,-0.01911126745291991
219592000,Under way using engine,17.0,143.2,143.0,Passenger,26.0,169.0,6.3,0.19999999999998863,1,0,-0.13150291518828555
219592000,Under way using engine,17.0,158.2,159.0,Passenger,26.0,169.0,6.3,0.8000000000000114,1,0,-0.1449080802589801
266476000,Under way using engine,12.4,338.0,341.0,Tanker,17.0,119.0,6.2,3.0,1,0,-0.14506824145926261
209488000,Under way using engine,12.5,168.2,167.0,Cargo,13.0,89.0,3.8,1.1999999999999886,1,0,-0.17914243539182756
355194000,Under way using engine,20.1,33.0,33.0,Cargo,32.0,237.0,9.7,0.0,1,0,-0.014141669731008943
266476000,Under way using engine,12.4,339.0,341.0,Tanker,17.0,119.0,6.2,2.0,1,0,-0.15077371606227757
355194000,Under way using engine,20.0,32.6,33.0,Cargo,32.0,237.0,9.7,0.3999999999999986,1,0,-0.022608511423769517
266466000,Under way using engine,12.7,159.0,160.0,Tanker,21.0,129.0,7.9,1.0,1,0,-0.15860712277105415
219592000,Under way using engine,16.5,197.9,197.0,Passenger,26.0,169.0,6.3,0.9000000000000057,1,0,-0.13159545945831752
566579000,Under way using engine,13.2,128.2,130.0,Tanker,28.0,184.0,7.0,1.8000000000000114,1,0,-0.1345885924217166
266466000,Under way using engine,12.8,160.0,160.0,Tanker,21.0,129.0,7.9,0.0,1,0,-0.14982410752269038
257048880,Under way using engine,9.1,348.0,351.0,Cargo,13.0,111.0,5.7,3.0,1,0,-0.13506526207676933
355194000,Under way using engine,19.3,342.1,340.0,Cargo,32.0,237.0,9.7,2.1000000000000227,1,0,-0.014445829402080501
209488000,Under way using engine,11.7,194.0,189.0,Cargo,13.0,89.0,3.8,5.0,1,0,-0.1617462834831594
257048880,Under way using engine,9.2,348.8,352.0,Cargo,13.0,111.0,5.7,3.1999999999999886,1,0,-0.13263728777051104
566579000,Under way using engine,13.2,159.5,163.0,Tanker,28.0,184.0,7.0,3.5,1,0,-0.14651058718092685
219000781,Under way using engine,9.7,348.5,349.0,Passenger,,,2.8,0.5,1,0,-0.12142978714321251
566579000,Under way using engine,13.4,160.4,165.0,Tanker,28.0,184.0,7.0,4.599999999999994,1,0,-0.1408743238156711
266476000,Under way using engine,12.6,337.0,341.0,Tanker,17.0,119.0,6.2,4.0,1,0,-0.13443373486083793
219592000,Under way using engine,15.3,161.1,162.0,Passenger,26.0,169.0,6.3,0.9000000000000057,1,0,-0.15176991519898914
266476000,Under way using engine,12.7,337.0,341.0,Tanker,17.0,119.0,6.2,4.0,1,0,-0.13488012039325076
266466000,Under way using engine,13.0,146.0,147.0,Tanker,21.0,129.0,7.9,1.0,1,0,-0.15042100848227868
355194000,Under way using engine,19.7,341.1,340.0,Cargo,32.0,237.0,9.7,1.1000000000000227,1,0,-0.019958688131272107
355194000,Under way using engine,19.9,341.2,340.0,Cargo,32.0,237.0,9.7,1.1999999999999886,1,0,-0.01833071603226122
266466000,Under way using engine,13.0,145.0,146.0,Tanker,21.0,129.0,7.9,1.0,1,0,-0.15042100848227868
219000781,Under way using engine,10.5,265.6,266.0,Passenger,,,2.8,0.39999999999997726,1,0,-0.1359227635338256
257048880,Under way using engine,9.3,356.6,357.0,Cargo,13.0,111.0,5.7,0.39999999999997726,1,0,-0.12648893699686492
209488000,Under way using engine,11.3,185.7,185.0,Cargo,13.0,89.0,3.8,0.6999999999999886,1,0,-0.17903464395359753
219592000,Under way using engine,16.2,196.4,196.0,Passenger,26.0,169.0,6.3,0.4000000000000057,1,0,-0.12903847628656956
566579000,Under way using engine,13.4,193.8,195.0,Tanker,28.0,184.0,7.0,1.1999999999999886,1,0,-0.1419376922998215
355194000,Under way using engine,20.1,340.1,340.0,Cargo,32.0,237.0,9.7,0.10000000000002274,1,0,-0.00824462872806897
566579000,Under way using engine,13.3,194.2,190.0,Tanker,28.0,184.0,7.0,4.199999999999989,1,0,-0.13046329765049947
219592000,Under way using engine,14.7,219.2,220.0,Passenger,26.0,169.0,6.3,0.8000000000000114,1,0,-0.13105109502175583
266476000,Under way using engine,12.4,324.0,328.0,Tanker,17.0,119.0,6.2,4.0,1,0,-0.13778161184320742
355194000,Under way using engine,20.3,341.1,342.0,Cargo,32.0,237.0,9.7,0.8999999999999773,1,0,-0.015996591508938396
266476000,Under way using engine,12.4,313.0,318.0,Tanker,17.0,119.0,6.2,5.0,1,0,-0.13134986393669412
355194000,Under way using engine,20.3,344.6,345.0,Cargo,32.0,237.0,9.7,0.39999999999997726,1,0,-0.007362423054606104
566579000,Under way using engine,12.6,162.8,165.0,Tanker,28.0,184.0,7.0,2.1999999999999886,1,0,-0.157258759155259
266476000,Under way using engine,12.3,316.0,321.0,Tanker,17.0,119.0,6.2,5.0,1,0,-0.13115194410026382
257048880,Under way using engine,9.6,345.0,347.0,Cargo,13.0,111.0,5.7,2.0,1,0,-0.14814476364880136
355194000,Under way using engine,20.7,337.8,337.0,Cargo,32.0,237.0,9.7,0.8000000000000114,1,0,-0.011047359829514658
266465000,Under way using engine,13.1,203.1,201.0,Tanker,19.0,120.0,7.8,2.0999999999999943,1,0,-0.15084202494900295
355194000,Under way using engine,20.8,337.2,338.0,Cargo,32.0,237.0,9.7,0.8000000000000114,1,0,-0.011047359829514658
266476000,Under way using engine,12.4,319.0,322.0,Tanker,17.0,119.0,6.2,3.0,1,0,-0.15001017750396595
266465000,Under way using engine,13.1,181.0,180.0,Tanker,19.0,120.0,7.8,1.0,1,0,-0.16015460086322636
355194000,Under way using engine,20.8,338.1,338.0,Cargo,32.0,237.0,9.7,0.10000000000002274,1,0,-0.003506227881403201
566579000,Under way using engine,13.0,183.9,185.0,Tanker,28.0,184.0,7.0,1.0999999999999943,1,0,-0.1476866083872469
266476000,Under way using engine,12.5,320.0,322.0,Tanker,17.0,119.0,6.2,2.0,1,0,-0.15350594508397392
257048880,Under way using engine,9.7,343.9,346.0,Cargo,13.0,111.0,5.7,2.1000000000000227,1,0,-0.1503622552071749
219018172,Under way using engine,19.1,121.9,122.0,HSC,31.0,112.0,3.4,0.09999999999999432,1,0,-0.07970175901302273
355194000,Under way using engine,20.5,340.5,340.0,Cargo,32.0,237.0,9.7,0.5,1,0,-0.010842600674245362
266465000,Under way using engine,13.3,164.8,164.0,Tanker,19.0,120.0,7.8,0.8000000000000114,1,0,-0.16099507789135103
219024176,Under way using engine,23.1,332.0,330.0,Pilot,5.0,15.0,1.5,2.0,-1,1,0.00783654833029368
257048880,Under way using engine,9.8,344.7,346.0,Cargo,13.0,111.0,5.7,1.3000000000000114,1,0,-0.1522199534392667
219018172,Under way using engine,23.8,121.5,122.0,HSC,31.0,112.0,3.4,0.5,1,0,-0.06851624399802764
355194000,Under way using engine,20.5,341.3,340.0,Cargo,32.0,237.0,9.7,1.3000000000000114,1,0,-0.01096766980078856
219024176,Under way using engine,23.4,323.1,321.0,Pilot,5.0,15.0,1.5,2.1000000000000227,-1,1,0.011071592065057145
266465000,Under way using engine,13.5,165.6,165.0,Tanker,19.0,120.0,7.8,0.5999999999999943,1,0,-0.15781813684613788
219018172,Under way using engine,36.0,121.0,122.0,HSC,31.0,112.0,3.4,1.0,1,0,-0.004887111460033844
266476000,Under way using engine,12.5,322.0,322.0,Tanker,17.0,119.0,6.2,0.0,1,0,-0.14666544141438664
266476000,Under way using engine,12.5,321.0,322.0,Tanker,17.0,119.0,6.2,1.0,1,0,-0.15437491483706461
566579000,Under way using engine,10.4,165.5,168.0,Tanker,28.0,184.0,7.0,2.5,1,0,-0.15084778918400693
219018172,Under way using engine,36.1,115.2,116.0,HSC,31.0,112.0,3.4,0.7999999999999972,1,0,-0.004951050682377889
219018172,Under way using engine,37.2,115.6,116.0,HSC,31.0,112.0,3.4,0.4000000000000057,-1,1,0.0050398609600893485
219018172,Under way using engine,37.1,103.7,104.0,HSC,31.0,112.0,3.4,0.29999999999999716,-1,1,0.001705748341134683
355194000,Under way using engine,20.6,341.5,339.0,Cargo,32.0,237.0,9.7,2.5,1,0,-0.008845809854907682
355194000,Under way using engine,20.6,342.0,339.0,Cargo,32.0,237.0,9.7,3.0,1,0,-0.007623298455682548
219018172,Under way using engine,37.9,103.5,104.0,HSC,31.0,112.0,3.4,0.5,-1,1,0.0007774184857893829
219018172,Under way using engine,38.7,102.8,104.0,HSC,31.0,112.0,3.4,1.2000000000000028,-1,1,0.004322818713246468
266465000,Under way using engine,13.5,157.3,154.0,Tanker,19.0,120.0,7.8,3.3000000000000114,1,0,-0.147319495963402
219018172,Under way using engine,36.9,103.2,104.0,HSC,31.0,112.0,3.4,0.7999999999999972,1,0,-0.002431495040215892
266476000,Under way using engine,12.6,324.0,323.0,Tanker,17.0,119.0,6.2,1.0,1,0,-0.1562289182825755
257048880,Under way using engine,10.0,344.7,344.0,Cargo,13.0,111.0,5.7,0.6999999999999886,1,0,-0.1550631451916918
209956000,Under way using engine,9.8,226.3,228.0,Cargo,16.0,115.0,4.8,1.6999999999999886,1,0,-0.17060352450405014
355194000,Under way using engine,20.2,319.1,317.0,Cargo,32.0,237.0,9.7,2.1000000000000227,1,0,-0.01494223344890877
219018172,Under way using engine,34.6,102.4,103.0,HSC,31.0,112.0,3.4,0.5999999999999943,1,0,-0.01584253707477401
355194000,Under way using engine,20.3,318.6,318.0,Cargo,32.0,237.0,9.7,0.6000000000000227,1,0,-0.01916790090975884
266465000,Under way using engine,13.5,148.1,144.0,Tanker,19.0,120.0,7.8,4.099999999999994,1,0,-0.13881779645698483
231807000,Under way using engine,10.1,109.4,101.0,Cargo,14.0,38.0,6.2,8.400000000000006,1,0,-0.08924777794845007
219018172,Under way using engine,37.3,102.0,103.0,HSC,31.0,112.0,3.4,1.0,1,0,-0.0014011991962173953
566579000,Under way using engine,7.3,191.1,189.0,Tanker,28.0,184.0,7.0,2.0999999999999943,1,0,-0.12345310937514437
219018172,Under way using engine,36.5,100.6,102.0,HSC,31.0,112.0,3.4,1.4000000000000057,1,0,-0.004079435888940552
244201000,Under way using engine,14.5,137.5,136.0,Cargo,23.0,151.0,6.6,1.5,1,0,-0.14732425079514228
257048880,Under way using engine,10.0,339.7,346.0,Cargo,13.0,111.0,5.7,6.300000000000011,1,0,-0.12801426556592255
266465000,Under way using engine,13.3,147.0,145.0,Tanker,19.0,120.0,7.8,2.0,1,0,-0.15477039546115062
244201000,Under way using engine,14.8,135.6,136.0,Cargo,23.0,151.0,6.6,0.4000000000000057,1,0,-0.13622998153024773
266465000,Under way using engine,13.3,146.4,145.0,Tanker,19.0,120.0,7.8,1.4000000000000057,1,0,-0.15510474153132953
257048880,Under way using engine,9.6,341.6,342.0,Cargo,13.0,111.0,5.7,0.39999999999997726,1,0,-0.15525861480075354
265509950,Under way using engine,12.3,173.1,170.0,Passenger,8.0,34.0,2.8,3.0999999999999943,1,0,-0.10697807398595993
566579000,Under way using engine,12.0,197.0,199.0,Tanker,28.0,184.0,7.0,2.0,1,0,-0.1433676618489303
244201000,Under way using engine,15.0,131.9,135.0,Cargo,23.0,151.0,6.6,3.0999999999999943,1,0,-0.132187019558982
275334000,Under way using engine,8.4,227.0,227.0,Cargo,10.0,65.0,2.2,0.0,1,0,-0.09034153915878629
275334000,Under way using engine,8.3,228.1,228.0,Cargo,10.0,65.0,2.2,0.09999999999999432,1,0,-0.09039406335731515
266465000,Under way using engine,13.2,147.2,145.0,Tanker,19.0,120.0,7.8,2.1999999999999886,1,0,-0.1545569148116374
266465000,Under way using engine,13.4,135.9,135.0,Tanker,19.0,120.0,7.8,0.9000000000000057,1,0,-0.14719320781749118
244201000,Under way using engine,14.9,133.3,136.0,Cargo,23.0,151.0,6.6,2.6999999999999886,1,0,-0.13578766917403817
244201000,Under way using engine,14.9,134.4,136.0,Cargo,23.0,151.0,6.6,1.5999999999999943,1,0,-0.13989950221227543
257048880,Under way using engine,9.4,346.5,348.0,Cargo,13.0,111.0,5.7,1.5,1,0,-0.1491182368999579
244201000,Under way using engine,15.2,135.7,135.0,Cargo,23.0,151.0,6.6,0.6999999999999886,1,0,-0.13564655139026333
266465000,Under way using engine,13.4,144.8,145.0,Tanker,19.0,120.0,7.8,0.19999999999998863,1,0,-0.1471756090613895
275334000,Under way using engine,8.4,226.9,226.0,Cargo,10.0,65.0,2.2,0.9000000000000057,1,0,-0.09704951891806479
266465000,Under way using engine,13.3,144.4,143.0,Tanker,19.0,120.0,7.8,1.4000000000000057,1,0,-0.15348800413346336
257048880,Under way using engine,9.9,336.9,337.0,Cargo,13.0,111.0,5.7,0.10000000000002274,1,0,-0.16217915893912127
244201000,Under way using engine,15.4,137.4,136.0,Cargo,23.0,151.0,6.6,1.4000000000000057,1,0,-0.13759687794288822
266465000,Under way using engine,13.4,145.9,143.0,Tanker,19.0,120.0,7.8,2.9000000000000057,1,0,-0.14823845431035876
275334000,Under way using engine,9.2,214.9,214.0,Cargo,10.0,65.0,2.2,0.9000000000000057,1,0,-0.10904971971061644
257048880,Under way using engine,10.0,338.9,339.0,Cargo,13.0,111.0,5.7,0.10000000000002274,1,0,-0.16132339443120414
275334000,Under way using engine,9.4,214.9,215.0,Cargo,10.0,65.0,2.2,0.09999999999999432,1,0,-0.10457175602441171
244201000,Under way using engine,15.5,137.2,135.0,Cargo,23.0,151.0,6.6,2.1999999999999886,1,0,-0.13851830804517412
266465000,Under way using engine,13.7,141.9,140.0,Tanker,19.0,120.0,7.8,1.9000000000000057,1,0,-0.1463806137056497
244201000,Under way using engine,15.5,136.7,136.0,Cargo,23.0,151.0,6.6,0.6999999999999886,1,0,-0.1346519491567364
266465000,Under way using engine,13.4,143.5,142.0,Tanker,19.0,120.0,7.8,1.5,1,0,-0.15196963098609517
244201000,Under way using engine,15.6,136.7,136.0,Cargo,23.0,151.0,6.6,0.6999999999999886,1,0,-0.13447639337597705
265547260,Under way using engine,12.7,181.1,181.0,Passenger,8.0,30.0,2.6,0.09999999999999432,1,0,-0.090080028201666
257048880,Under way using engine,9.6,340.8,341.0,Cargo,13.0,111.0,5.7,0.19999999999998863,1,0,-0.15673664978354168
275334000,Under way using engine,9.7,219.1,216.0,Cargo,10.0,65.0,2.2,3.0999999999999943,1,0,-0.10550589566508811
257048880,Under way using engine,9.6,340.5,341.0,Cargo,13.0,111.0,5.7,0.5,1,0,-0.159055559150253
275334000,Under way using engine,9.6,218.5,216.0,Cargo,10.0,65.0,2.2,2.5,1,0,-0.10906391806079219
266465000,Under way using engine,13.0,142.7,140.0,Tanker,19.0,120.0,7.8,2.6999999999999886,1,0,-0.14755063612029068
266465000,Under way using engine,13.0,142.4,140.0,Tanker,19.0,120.0,7.8,2.4000000000000057,1,0,-0.14774350938910502
244201000,Under way using engine,15.2,164.3,164.0,Cargo,23.0,151.0,6.6,0.30000000000001137,1,0,-0.14075915868719174
244201000,Under way using engine,14.1,33.2,32.0,Cargo,23.0,151.0,6.6,1.2000000000000028,1,0,-0.11107301857161378
244201000,Under way using engine,15.0,163.6,164.0,Cargo,23.0,151.0,6.6,0.4000000000000057,1,0,-0.1437705231789136
266465000,Under way using engine,13.0,142.6,141.0,Tanker,19.0,120.0,7.8,1.5999999999999943,1,0,-0.1511455592761609
244201000,Under way using engine,14.9,163.6,164.0,Cargo,23.0,151.0,6.6,0.4000000000000057,1,0,-0.1437705231789136
266465000,Under way using engine,12.8,141.7,140.0,Tanker,19.0,120.0,7.8,1.6999999999999886,1,0,-0.15151190129693182
257048880,Under way using engine,9.0,313.1,320.0,Cargo,13.0,111.0,5.7,6.899999999999977,1,0,-0.1349265182736512
257048880,Under way using engine,9.2,316.1,315.0,Cargo,13.0,111.0,5.7,1.1000000000000227,1,0,-0.16350624776691758
275334000,Under way using engine,8.9,148.5,144.0,Cargo,10.0,65.0,2.2,4.5,1,0,-0.1066817386712815
219592000,Under way using engine,17.7,343.3,343.0,Passenger,26.0,169.0,6.3,0.30000000000001137,1,0,-0.08741263632967627
266465000,Under way using engine,12.9,142.7,141.0,Tanker,19.0,120.0,7.8,1.6999999999999886,1,0,-0.14994371097753945
244201000,Under way using engine,15.1,162.4,164.0,Cargo,23.0,151.0,6.6,1.5999999999999943,1,0,-0.14996807094038211
219011922,Under way using engine,10.0,200.7,205.0,Tanker,13.0,83.0,5.5,4.300000000000011,1,0,-0.17112905590051514
219011922,Under way using engine,10.0,214.6,215.0,Tanker,13.0,83.0,5.5,0.4000000000000057,1,0,-0.1778364868830224
244201000,Under way using engine,14.9,164.0,164.0,Cargo,23.0,151.0,6.6,0.0,1,0,-0.13751085992788326
275334000,Under way using engine,8.8,145.5,144.0,Cargo,10.0,65.0,2.2,1.5,1,0,-0.11486427278330419
266465000,Under way using engine,12.6,140.9,139.0,Tanker,19.0,120.0,7.8,1.9000000000000057,1,0,-0.15202994696196348
257048880,Under way using engine,9.3,315.4,319.0,Cargo,13.0,111.0,5.7,3.6000000000000227,1,0,-0.1548894339274327
219011922,Under way using engine,9.6,170.1,168.0,Tanker,13.0,83.0,5.5,2.0999999999999943,1,0,-0.1947507206840599
219592000,Under way using engine,17.5,319.7,319.0,Passenger,26.0,169.0,6.3,0.6999999999999886,1,0,-0.10052111695978994
266465000,Under way using engine,12.5,140.7,138.0,Tanker,19.0,120.0,7.8,2.6999999999999886,1,0,-0.15050763935500394
244201000,Under way using engine,14.8,166.9,165.0,Cargo,23.0,151.0,6.6,1.9000000000000057,1,0,-0.15195407846424847
257048880,Under way using engine,9.3,317.7,320.0,Cargo,13.0,111.0,5.7,2.3000000000000114,1,0,-0.1626419266877872
275334000,Under way using engine,8.5,130.6,134.0,Cargo,10.0,65.0,2.2,3.4000000000000057,1,0,-0.1013547444949876
219011922,Under way using engine,9.8,151.6,156.0,Tanker,13.0,83.0,5.5,4.400000000000006,1,0,-0.1801076645799321
266465000,Under way using engine,6.8,98.9,106.0,Tanker,19.0,120.0,7.8,7.099999999999994,1,0,-0.0789063798643263
275334000,Under way using engine,8.5,130.4,134.0,Cargo,10.0,65.0,2.2,3.5999999999999943,1,0,-0.10002370933345667
244201000,Under way using engine,14.6,166.1,165.0,Cargo,23.0,151.0,6.6,1.0999999999999943,1,0,-0.15152998530553846
257048880,Under way using engine,9.4,317.7,319.0,Cargo,13.0,111.0,5.7,1.3000000000000114,1,0,-0.16441472685381237
219230000,Under way using engine,6.4,244.6,232.0,Passenger,28.0,110.0,5.0,12.599999999999994,1,0,-0.042612319149912925
219011922,Under way using engine,9.9,151.0,155.0,Tanker,13.0,83.0,5.5,4.0,1,0,-0.1825292206389314
244201000,Under way using engine,14.8,165.3,165.0,Cargo,23.0,151.0,6.6,0.30000000000001137,1,0,-0.14327257502972413
219592000,Under way using engine,17.2,320.0,322.0,Passenger,26.0,169.0,6.3,2.0,1,0,-0.09829887282714384
244201000,Under way using engine,14.9,166.5,165.0,Cargo,23.0,151.0,6.6,1.5,1,0,-0.1508697158555209
219592000,Under way using engine,17.4,322.1,323.0,Passenger,26.0,169.0,6.3,0.8999999999999773,1,0,-0.10292174618468236
275334000,Under way using engine,7.3,129.8,131.0,Cargo,10.0,65.0,2.2,1.1999999999999886,1,0,-0.09664676391463523
257048880,Under way using engine,9.7,319.3,318.0,Cargo,13.0,111.0,5.7,1.3000000000000114,1,0,-0.1641923569394343
